,brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
1303839,29,Anheuser-Busch,1155172945,3.0,2.5,2.0,HoustonTX,American Malt Liquor,1.0,3.5,King Cobra Premium Malt Liquor,6.0,66
1303840,29,Anheuser-Busch,1149827196,3.0,3.0,3.0,F15jock1701,American Malt Liquor,3.0,3.5,King Cobra Premium Malt Liquor,6.0,66
1303841,29,Anheuser-Busch,1141509623,1.0,1.0,2.5,soulgrowl,American Malt Liquor,2.5,1.5,King Cobra Premium Malt Liquor,6.0,66
1303842,29,Anheuser-Busch,1140311322,3.5,1.5,3.0,dispholidus1,American Malt Liquor,2.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1303843,29,Anheuser-Busch,1140058440,2.5,2.5,2.5,acrawf6,American Malt Liquor,2.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1303844,29,Anheuser-Busch,1139108947,1.5,2.0,2.0,CaskofFlyingDog,American Malt Liquor,2.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1303845,29,Anheuser-Busch,1129135187,3.5,3.5,3.5,tesguino,American Malt Liquor,4.5,3.0,King Cobra Premium Malt Liquor,6.0,66
1303846,29,Anheuser-Busch,1103261200,2.0,2.0,2.0,SetarconeX,American Malt Liquor,2.0,2.5,King Cobra Premium Malt Liquor,6.0,66
1303847,29,Anheuser-Busch,1125253206,2.5,2.5,2.5,Pegasus,American Malt Liquor,2.5,2.5,King Cobra Premium Malt Liquor,6.0,66
1303848,29,Anheuser-Busch,1124740856,1.0,1.0,1.0,DogFood11,American Malt Liquor,1.0,1.0,King Cobra Premium Malt Liquor,6.0,66
1303849,29,Anheuser-Busch,1120190663,1.0,1.5,2.0,TastyTaste,American Malt Liquor,1.0,1.0,King Cobra Premium Malt Liquor,6.0,66
1303850,29,Anheuser-Busch,1119317940,2.0,1.0,1.5,OStrungT,American Malt Liquor,3.0,2.0,King Cobra Premium Malt Liquor,6.0,66
1303851,29,Anheuser-Busch,1112771621,2.0,2.0,2.0,Luigi,American Malt Liquor,2.0,2.0,King Cobra Premium Malt Liquor,6.0,66
1303852,29,Anheuser-Busch,1110677821,2.0,1.5,1.0,wnhay,American Malt Liquor,1.0,1.5,King Cobra Premium Malt Liquor,6.0,66
1303853,29,Anheuser-Busch,1110574547,2.0,2.5,2.0,jonnyoyeah,American Malt Liquor,1.5,2.5,King Cobra Premium Malt Liquor,6.0,66
1303854,29,Anheuser-Busch,1109364257,1.0,1.0,1.0,Tballz420,American Malt Liquor,1.0,1.0,King Cobra Premium Malt Liquor,6.0,66
1303855,29,Anheuser-Busch,1107037449,3.0,3.0,2.5,TastyTaste,American Malt Liquor,2.5,3.0,King Cobra Premium Malt Liquor,6.0,66
1303856,29,Anheuser-Busch,1095434758,1.5,2.0,2.5,BuckeyeNation,American Malt Liquor,1.5,1.5,King Cobra Premium Malt Liquor,6.0,66
1303857,29,Anheuser-Busch,1089775440,2.0,2.0,2.0,brewdlyhooked13,American Malt Liquor,2.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1303858,29,Anheuser-Busch,1088522814,3.0,2.0,2.0,Gagnonsux,American Malt Liquor,3.0,2.0,King Cobra Premium Malt Liquor,6.0,66
1303859,29,Anheuser-Busch,1088467948,2.0,2.0,1.0,steinlifter,American Malt Liquor,2.5,1.5,King Cobra Premium Malt Liquor,6.0,66
1303860,29,Anheuser-Busch,1083482106,2.5,2.5,2.0,Reidrover,American Malt Liquor,2.0,2.0,King Cobra Premium Malt Liquor,6.0,66
1303861,29,Anheuser-Busch,1079927671,2.0,2.5,2.0,Zorro,American Malt Liquor,2.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1303862,29,Anheuser-Busch,1078689986,1.5,1.0,2.0,ImperialScott,American Malt Liquor,2.0,1.0,King Cobra Premium Malt Liquor,6.0,66
1303863,29,Anheuser-Busch,1076629499,2.5,1.5,1.0,PopeJonPaul,American Malt Liquor,2.0,2.0,King Cobra Premium Malt Liquor,6.0,66
1303864,29,Anheuser-Busch,1076091510,2.0,2.0,1.5,andrewm190,American Malt Liquor,2.0,1.0,King Cobra Premium Malt Liquor,6.0,66
1303865,29,Anheuser-Busch,1058803526,1.5,2.0,3.0,powoo19,American Malt Liquor,1.5,1.5,King Cobra Premium Malt Liquor,6.0,66
1303866,29,Anheuser-Busch,1058402030,2.0,1.5,2.5,jsavino,American Malt Liquor,2.0,1.5,King Cobra Premium Malt Liquor,6.0,66
1303867,29,Anheuser-Busch,1056731235,2.5,2.5,3.0,NeroFiddled,American Malt Liquor,2.5,3.0,King Cobra Premium Malt Liquor,6.0,66
1303868,29,Anheuser-Busch,1047041615,1.5,2.0,2.5,Frozensoul327,American Malt Liquor,2.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1303869,29,Anheuser-Busch,1034751183,1.5,1.0,2.0,bewareOFpenguin,American Malt Liquor,1.5,1.0,King Cobra Premium Malt Liquor,6.0,66
1303870,29,Anheuser-Busch,1024760608,1.5,2.0,1.5,budgood1,American Malt Liquor,1.5,1.5,King Cobra Premium Malt Liquor,6.0,66
1303871,29,Anheuser-Busch,1016863826,2.5,2.0,2.0,Jason,American Malt Liquor,3.0,2.0,King Cobra Premium Malt Liquor,6.0,66
1303872,29,Anheuser-Busch,1325509561,3.0,2.0,3.0,MTNboy,American Malt Liquor,1.5,2.5,King Cobra Premium Malt Liquor,6.0,66
1303873,29,Anheuser-Busch,1324349920,2.5,2.0,2.0,TippySelenoid,American Malt Liquor,2.5,3.0,King Cobra Premium Malt Liquor,6.0,66
1303874,29,Anheuser-Busch,1323487908,2.0,2.5,3.5,CFHMagnet,American Malt Liquor,1.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1303875,29,Anheuser-Busch,1322112730,2.0,3.0,4.5,jsisko01,American Malt Liquor,1.5,1.5,King Cobra Premium Malt Liquor,6.0,66
1303876,29,Anheuser-Busch,1321562615,1.5,1.5,1.5,mrfrancis,American Malt Liquor,1.5,1.5,King Cobra Premium Malt Liquor,6.0,66
1303877,29,Anheuser-Busch,1320289115,2.5,2.5,2.0,ronniebruner,American Malt Liquor,2.0,2.5,King Cobra Premium Malt Liquor,6.0,66
1303878,29,Anheuser-Busch,1317782912,2.5,2.5,2.5,Lauthaha,American Malt Liquor,3.0,2.0,King Cobra Premium Malt Liquor,6.0,66
1303879,29,Anheuser-Busch,1316815364,1.0,1.5,1.0,drowninginhops,American Malt Liquor,1.0,1.0,King Cobra Premium Malt Liquor,6.0,66
1303880,29,Anheuser-Busch,1313985600,3.0,2.5,3.0,JJBlanche,American Malt Liquor,3.0,2.5,King Cobra Premium Malt Liquor,6.0,66
1303881,29,Anheuser-Busch,1313534026,1.0,1.5,2.0,ZenAgnostic,American Malt Liquor,1.0,1.0,King Cobra Premium Malt Liquor,6.0,66
1303882,29,Anheuser-Busch,1310070808,2.0,1.5,2.0,AgentZero,American Malt Liquor,2.0,1.5,King Cobra Premium Malt Liquor,6.0,66
1303883,29,Anheuser-Busch,1308715599,2.0,2.0,3.5,spitInTheOcean,American Malt Liquor,2.0,2.0,King Cobra Premium Malt Liquor,6.0,66
1303884,29,Anheuser-Busch,1306003749,3.0,2.0,4.5,streetcommander,American Malt Liquor,3.0,3.0,King Cobra Premium Malt Liquor,6.0,66
1303886,29,Anheuser-Busch,1303371947,2.5,2.0,3.0,PeprSprYoFace,American Malt Liquor,3.0,2.0,King Cobra Premium Malt Liquor,6.0,66
1303887,29,Anheuser-Busch,1302152547,3.0,3.0,2.5,longbongsilver,American Malt Liquor,2.0,3.0,King Cobra Premium Malt Liquor,6.0,66
1303888,29,Anheuser-Busch,1300834692,1.5,2.0,3.0,TheKingofWichita,American Malt Liquor,1.5,1.5,King Cobra Premium Malt Liquor,6.0,66
1303889,29,Anheuser-Busch,1298609579,3.5,3.0,3.0,DollarCan,American Malt Liquor,2.5,2.5,King Cobra Premium Malt Liquor,6.0,66
1303890,29,Anheuser-Busch,1296604631,2.5,2.0,3.0,alabencki,American Malt Liquor,2.0,2.0,King Cobra Premium Malt Liquor,6.0,66
1303891,29,Anheuser-Busch,1294022707,3.0,3.0,3.0,HalfFull,American Malt Liquor,2.5,2.5,King Cobra Premium Malt Liquor,6.0,66
1303892,29,Anheuser-Busch,1293249374,2.0,2.0,3.0,TMoney2591,American Malt Liquor,2.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1303893,29,Anheuser-Busch,1293180070,3.0,3.0,2.5,Vdubb86,American Malt Liquor,3.5,2.5,King Cobra Premium Malt Liquor,6.0,66
1303894,29,Anheuser-Busch,1292107993,4.5,4.5,3.0,sheetmetalsorock,American Malt Liquor,4.0,4.5,King Cobra Premium Malt Liquor,6.0,66
1303895,29,Anheuser-Busch,1291064156,5.0,5.0,5.0,wallaceandvomit,American Malt Liquor,5.0,5.0,King Cobra Premium Malt Liquor,6.0,66
1303897,29,Anheuser-Busch,1289841034,5.0,2.5,2.0,ilovemeche90,American Malt Liquor,2.0,3.0,King Cobra Premium Malt Liquor,6.0,66
1303898,29,Anheuser-Busch,1287395537,3.0,2.5,1.5,roddwolff,American Malt Liquor,3.0,2.5,King Cobra Premium Malt Liquor,6.0,66
1303899,29,Anheuser-Busch,1285870763,2.5,1.5,1.5,beerprovedwright,American Malt Liquor,1.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1303900,29,Anheuser-Busch,1285616876,1.0,1.0,3.0,DaveBlack,American Malt Liquor,2.5,1.0,King Cobra Premium Malt Liquor,6.0,66
1303901,29,Anheuser-Busch,1283734312,1.0,1.0,1.0,dopehousex3,American Malt Liquor,1.0,1.0,King Cobra Premium Malt Liquor,6.0,66
1303902,29,Anheuser-Busch,1283599082,2.0,2.0,3.0,harpus,American Malt Liquor,2.0,1.5,King Cobra Premium Malt Liquor,6.0,66
1303903,29,Anheuser-Busch,1281659923,1.5,1.5,2.0,mikesgroove,American Malt Liquor,2.0,1.0,King Cobra Premium Malt Liquor,6.0,66
1303904,29,Anheuser-Busch,1275862469,2.5,1.5,2.0,MrStark,American Malt Liquor,2.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1303905,29,Anheuser-Busch,1275330915,2.0,2.0,2.5,puboflyons,American Malt Liquor,2.5,2.5,King Cobra Premium Malt Liquor,6.0,66
1303906,29,Anheuser-Busch,1275084365,2.5,2.0,3.0,mustinsmitty,American Malt Liquor,3.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1303907,29,Anheuser-Busch,1275082726,2.0,2.0,2.5,junjun,American Malt Liquor,3.5,3.0,King Cobra Premium Malt Liquor,6.0,66
1303908,29,Anheuser-Busch,1274941763,2.5,2.5,2.0,womencantsail,American Malt Liquor,2.5,2.5,King Cobra Premium Malt Liquor,6.0,66
1303909,29,Anheuser-Busch,1274163362,2.5,2.5,3.0,aval89,American Malt Liquor,3.0,2.5,King Cobra Premium Malt Liquor,6.0,66
1303910,29,Anheuser-Busch,1273056405,1.0,1.0,1.0,helpmyalements,American Malt Liquor,1.0,1.0,King Cobra Premium Malt Liquor,6.0,66
1303911,29,Anheuser-Busch,1271164770,3.0,2.5,4.0,TopperXiChiPsi,American Malt Liquor,3.0,3.0,King Cobra Premium Malt Liquor,6.0,66
1303912,29,Anheuser-Busch,1271051888,2.0,2.0,1.0,Saint,American Malt Liquor,2.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1303913,29,Anheuser-Busch,1270851511,3.0,1.0,2.5,tjsdomer2,American Malt Liquor,1.5,1.0,King Cobra Premium Malt Liquor,6.0,66
1303914,29,Anheuser-Busch,1270604649,3.0,1.5,3.0,Halcyondays,American Malt Liquor,1.0,2.0,King Cobra Premium Malt Liquor,6.0,66
1303915,29,Anheuser-Busch,1268884028,4.5,2.5,2.0,kdawg105,American Malt Liquor,4.0,2.5,King Cobra Premium Malt Liquor,6.0,66
1303916,29,Anheuser-Busch,1265950167,2.5,2.5,2.5,Vengeance526,American Malt Liquor,2.5,2.5,King Cobra Premium Malt Liquor,6.0,66
1303917,29,Anheuser-Busch,1265945398,4.5,2.0,2.0,Lacesoutcody,American Malt Liquor,4.0,3.0,King Cobra Premium Malt Liquor,6.0,66
1303918,29,Anheuser-Busch,1264865497,1.0,1.0,2.5,seedsofchaos,American Malt Liquor,3.0,1.0,King Cobra Premium Malt Liquor,6.0,66
1303919,29,Anheuser-Busch,1264219406,2.0,1.5,2.5,erz316,American Malt Liquor,2.0,2.5,King Cobra Premium Malt Liquor,6.0,66
1303920,29,Anheuser-Busch,1263868932,2.5,2.0,3.0,buschbeer,American Malt Liquor,3.0,3.0,King Cobra Premium Malt Liquor,6.0,66
1303921,29,Anheuser-Busch,1263815473,3.5,3.0,3.0,RonaldTheriot,American Malt Liquor,2.5,3.5,King Cobra Premium Malt Liquor,6.0,66
1303922,29,Anheuser-Busch,1262371354,3.0,2.0,3.0,twiggamortis420,American Malt Liquor,3.0,3.0,King Cobra Premium Malt Liquor,6.0,66
1303923,29,Anheuser-Busch,1261912412,2.0,1.0,1.0,Beerandraiderfan,American Malt Liquor,1.5,1.5,King Cobra Premium Malt Liquor,6.0,66
1303924,29,Anheuser-Busch,1261902469,1.5,2.5,3.5,vacax,American Malt Liquor,2.0,1.5,King Cobra Premium Malt Liquor,6.0,66
1303925,29,Anheuser-Busch,1247066557,3.5,2.5,2.5,Onenote81,American Malt Liquor,2.5,3.0,King Cobra Premium Malt Liquor,6.0,66
1303926,29,Anheuser-Busch,1261762449,1.0,1.0,3.0,woodychandler,American Malt Liquor,2.0,1.0,King Cobra Premium Malt Liquor,6.0,66
1303927,29,Anheuser-Busch,1259978193,3.0,2.0,3.0,jmaur345,American Malt Liquor,3.0,3.5,King Cobra Premium Malt Liquor,6.0,66
1303928,29,Anheuser-Busch,1259632157,4.5,2.0,2.5,ShogoKawada,American Malt Liquor,4.0,3.5,King Cobra Premium Malt Liquor,6.0,66
1303929,29,Anheuser-Busch,1258222905,3.0,3.0,3.5,tone77,American Malt Liquor,3.0,3.0,King Cobra Premium Malt Liquor,6.0,66
1303930,29,Anheuser-Busch,1258092887,2.0,1.0,2.0,ben94gt,American Malt Liquor,1.5,1.5,King Cobra Premium Malt Liquor,6.0,66
1303931,29,Anheuser-Busch,1257184513,2.5,2.0,2.5,Brenden,American Malt Liquor,3.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1303932,29,Anheuser-Busch,1252521624,4.0,2.0,2.0,justince,American Malt Liquor,4.0,2.0,King Cobra Premium Malt Liquor,6.0,66
1303933,29,Anheuser-Busch,1252359540,3.0,3.0,3.0,biggred1,American Malt Liquor,2.5,2.5,King Cobra Premium Malt Liquor,6.0,66
1303934,29,Anheuser-Busch,1247441906,4.0,2.5,2.5,minnunderground,American Malt Liquor,2.0,3.0,King Cobra Premium Malt Liquor,6.0,66
1303935,29,Anheuser-Busch,1246918283,2.5,3.0,3.5,thekevlarkid,American Malt Liquor,2.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1303936,29,Anheuser-Busch,1241229375,2.0,2.0,2.5,Tekka,American Malt Liquor,3.0,1.5,King Cobra Premium Malt Liquor,6.0,66
1303937,29,Anheuser-Busch,1241055262,3.5,1.5,2.0,DAILYCHUGGIN,American Malt Liquor,2.5,2.5,King Cobra Premium Malt Liquor,6.0,66
1303938,29,Anheuser-Busch,1240882714,3.0,3.5,3.0,drunkboxer1,American Malt Liquor,3.0,4.0,King Cobra Premium Malt Liquor,6.0,66
1303939,29,Anheuser-Busch,1238718540,3.5,2.0,1.5,LordAdmNelson,American Malt Liquor,1.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1303940,29,Anheuser-Busch,1238102615,2.5,1.5,2.0,bsend,American Malt Liquor,2.0,2.0,King Cobra Premium Malt Liquor,6.0,66
1303941,29,Anheuser-Busch,1237785613,3.0,2.0,3.0,BierFan,American Malt Liquor,2.5,2.5,King Cobra Premium Malt Liquor,6.0,66
1303942,29,Anheuser-Busch,1236570265,4.0,2.0,3.0,bowersdm,American Malt Liquor,2.0,3.0,King Cobra Premium Malt Liquor,6.0,66
1303943,29,Anheuser-Busch,1213571585,3.0,2.0,2.0,Getinthevan,American Malt Liquor,2.0,3.0,King Cobra Premium Malt Liquor,6.0,66
1303944,29,Anheuser-Busch,1233621156,4.5,4.0,3.0,PintOHops,American Malt Liquor,3.0,3.5,King Cobra Premium Malt Liquor,6.0,66
1303945,29,Anheuser-Busch,1233520796,2.0,1.5,1.5,PatronWizard,American Malt Liquor,2.0,1.5,King Cobra Premium Malt Liquor,6.0,66
1303946,29,Anheuser-Busch,1233436821,2.5,2.5,2.5,largadeer,American Malt Liquor,2.5,2.5,King Cobra Premium Malt Liquor,6.0,66
1303947,29,Anheuser-Busch,1232696588,3.5,3.0,4.0,Spikester,American Malt Liquor,4.0,4.0,King Cobra Premium Malt Liquor,6.0,66
1303948,29,Anheuser-Busch,1232411290,1.5,1.5,3.5,MasterSki,American Malt Liquor,2.5,2.5,King Cobra Premium Malt Liquor,6.0,66
1303949,29,Anheuser-Busch,1231232224,3.0,3.0,3.0,PatrickJR,American Malt Liquor,2.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1303952,29,Anheuser-Busch,1229915544,1.5,1.5,2.0,popery,American Malt Liquor,1.5,1.5,King Cobra Premium Malt Liquor,6.0,66
1303953,29,Anheuser-Busch,1227414694,2.0,1.5,2.5,nick76,American Malt Liquor,2.0,2.0,King Cobra Premium Malt Liquor,6.0,66
1303954,29,Anheuser-Busch,1226728927,2.0,2.0,3.0,brdc,American Malt Liquor,2.0,1.5,King Cobra Premium Malt Liquor,6.0,66
1303955,29,Anheuser-Busch,1224389196,3.0,1.5,1.0,lastnightintown2,American Malt Liquor,2.0,1.5,King Cobra Premium Malt Liquor,6.0,66
1303956,29,Anheuser-Busch,1223156574,3.0,2.5,3.0,drinkinhman,American Malt Liquor,3.0,3.0,King Cobra Premium Malt Liquor,6.0,66
1303957,29,Anheuser-Busch,1219512869,1.0,1.0,1.0,changeup45,American Malt Liquor,1.0,1.0,King Cobra Premium Malt Liquor,6.0,66
1303958,29,Anheuser-Busch,1218506918,1.5,2.0,1.5,mrhiccups,American Malt Liquor,2.0,1.0,King Cobra Premium Malt Liquor,6.0,66
1303959,29,Anheuser-Busch,1216664148,3.5,3.0,4.0,opwog,American Malt Liquor,3.0,4.0,King Cobra Premium Malt Liquor,6.0,66
1303960,29,Anheuser-Busch,1216271875,1.5,1.0,3.0,drxandy,American Malt Liquor,1.5,1.5,King Cobra Premium Malt Liquor,6.0,66
1303961,29,Anheuser-Busch,1215704329,1.5,1.0,2.0,bobinnola,American Malt Liquor,1.5,2.0,King Cobra Premium Malt Liquor,6.0,66
1306503,29,Anheuser-Busch,1322079193,2.0,1.0,3.0,CowsCanBark,American Malt Liquor,3.0,1.0,Hurricane,5.9,2186
1306504,29,Anheuser-Busch,1315623294,3.5,3.0,3.5,drabmuh,American Malt Liquor,3.0,3.0,Hurricane,5.9,2186
1306505,29,Anheuser-Busch,1314562930,2.5,2.5,4.0,Agold,American Malt Liquor,3.5,2.5,Hurricane,5.9,2186
1306506,29,Anheuser-Busch,1308675155,1.5,1.5,1.5,Beerandraiderfan,American Malt Liquor,1.5,1.5,Hurricane,5.9,2186
1306507,29,Anheuser-Busch,1302562021,2.0,2.0,2.5,Wasatch,American Malt Liquor,2.0,2.0,Hurricane,5.9,2186
1306508,29,Anheuser-Busch,1300676419,1.5,1.5,2.0,Knapp85,American Malt Liquor,2.0,1.5,Hurricane,5.9,2186
1306509,29,Anheuser-Busch,1299780863,3.0,2.5,3.0,knoxtennessee,American Malt Liquor,3.0,2.0,Hurricane,5.9,2186
1306510,29,Anheuser-Busch,1299343103,2.0,2.0,2.5,mikesgroove,American Malt Liquor,2.0,2.0,Hurricane,5.9,2186
1306511,29,Anheuser-Busch,1238799973,1.5,2.0,2.5,iuhoosier336,American Malt Liquor,2.0,1.5,Hurricane,5.9,2186
1306512,29,Anheuser-Busch,1293775268,2.5,2.5,2.0,DaveCS,American Malt Liquor,2.0,3.5,Hurricane,5.9,2186
1306513,29,Anheuser-Busch,1292712706,4.5,1.5,3.0,austinhensley,American Malt Liquor,3.0,2.0,Hurricane,5.9,2186
1306514,29,Anheuser-Busch,1291600168,5.0,2.5,4.0,7beerphil,American Malt Liquor,4.0,2.5,Hurricane,5.9,2186
1306515,29,Anheuser-Busch,1283240232,1.5,1.5,3.0,harpus,American Malt Liquor,2.5,1.5,Hurricane,5.9,2186
1306516,29,Anheuser-Busch,1280476717,2.0,1.5,1.5,rootbeerman,American Malt Liquor,2.0,1.5,Hurricane,5.9,2186
1306517,29,Anheuser-Busch,1278640616,2.0,1.0,3.5,GNR4life2,American Malt Liquor,1.0,1.0,Hurricane,5.9,2186
1306518,29,Anheuser-Busch,1278366387,2.5,3.0,3.0,woodychandler,American Malt Liquor,3.0,3.0,Hurricane,5.9,2186
1306519,29,Anheuser-Busch,1277139252,1.5,2.5,2.0,bundy462,American Malt Liquor,2.0,1.5,Hurricane,5.9,2186
1306520,29,Anheuser-Busch,1276978118,2.0,2.0,2.5,puboflyons,American Malt Liquor,3.0,2.0,Hurricane,5.9,2186
1306521,29,Anheuser-Busch,1269824585,3.0,3.0,3.5,RonaldTheriot,American Malt Liquor,3.5,3.5,Hurricane,5.9,2186
1306522,29,Anheuser-Busch,1269567499,3.0,3.0,3.0,rednrag,American Malt Liquor,2.5,2.5,Hurricane,5.9,2186
1306523,29,Anheuser-Busch,1172094118,3.0,2.5,3.0,tesguino,American Malt Liquor,3.5,4.0,Hurricane,5.9,2186
1306524,29,Anheuser-Busch,1265671175,1.5,2.0,2.5,Kegatron,American Malt Liquor,1.5,1.5,Hurricane,5.9,2186
1306525,29,Anheuser-Busch,1265390296,2.5,2.5,2.5,Slatetank,American Malt Liquor,3.0,2.5,Hurricane,5.9,2186
1306526,29,Anheuser-Busch,1265387851,2.0,1.5,2.5,ffejherb,American Malt Liquor,1.5,2.0,Hurricane,5.9,2186
1306527,29,Anheuser-Busch,1259730079,2.5,2.0,2.0,TheTrevor,American Malt Liquor,3.0,2.0,Hurricane,5.9,2186
1306528,29,Anheuser-Busch,1257559360,2.5,2.0,3.0,Shearwater912,American Malt Liquor,2.5,2.0,Hurricane,5.9,2186
1306529,29,Anheuser-Busch,1256250994,3.0,3.0,3.0,tone77,American Malt Liquor,3.5,3.0,Hurricane,5.9,2186
1306530,29,Anheuser-Busch,1252537297,2.0,2.5,2.5,noknife83,American Malt Liquor,1.5,3.0,Hurricane,5.9,2186
1306531,29,Anheuser-Busch,1249314586,2.0,2.5,2.5,afinepilsner,American Malt Liquor,2.0,2.0,Hurricane,5.9,2186
1306532,29,Anheuser-Busch,1244580830,1.5,2.0,3.0,BeerCon5,American Malt Liquor,3.0,1.5,Hurricane,5.9,2186
1306533,29,Anheuser-Busch,1239242148,2.5,2.0,3.0,bsend,American Malt Liquor,3.0,2.5,Hurricane,5.9,2186
1306534,29,Anheuser-Busch,1237133317,2.5,2.0,2.5,unclejimbay,American Malt Liquor,2.5,2.5,Hurricane,5.9,2186
1306535,29,Anheuser-Busch,1235247952,4.5,3.5,3.0,dude,American Malt Liquor,2.5,4.0,Hurricane,5.9,2186
1306536,29,Anheuser-Busch,1232950174,4.0,1.5,2.0,sohio,American Malt Liquor,4.0,3.0,Hurricane,5.9,2186
1306537,29,Anheuser-Busch,1226364681,2.0,2.0,3.0,Drew966,American Malt Liquor,2.5,2.5,Hurricane,5.9,2186
1306538,29,Anheuser-Busch,1224628902,5.0,3.5,4.5,Tuberoni,American Malt Liquor,5.0,5.0,Hurricane,5.9,2186
1306539,29,Anheuser-Busch,1211075540,1.5,1.5,2.5,rye726,American Malt Liquor,2.0,1.0,Hurricane,5.9,2186
1306540,29,Anheuser-Busch,1210475837,2.0,1.5,2.0,ATLbeerDog,American Malt Liquor,2.0,1.5,Hurricane,5.9,2186
1306541,29,Anheuser-Busch,1207521497,2.0,2.0,2.5,armock,American Malt Liquor,2.0,2.0,Hurricane,5.9,2186
1306542,29,Anheuser-Busch,1206503583,2.0,1.0,1.5,rgb2807,American Malt Liquor,1.5,1.5,Hurricane,5.9,2186
1306543,29,Anheuser-Busch,1200424654,2.0,2.0,2.0,clayrock81,American Malt Liquor,2.0,2.0,Hurricane,5.9,2186
1306544,29,Anheuser-Busch,1184417016,2.0,2.5,2.0,giblet,American Malt Liquor,2.0,2.5,Hurricane,5.9,2186
1306545,29,Anheuser-Busch,1184203743,2.0,3.0,3.5,uabigdaz,American Malt Liquor,1.5,2.0,Hurricane,5.9,2186
1306546,29,Anheuser-Busch,1170795103,1.5,2.0,3.0,ski271,American Malt Liquor,1.5,1.5,Hurricane,5.9,2186
1306547,29,Anheuser-Busch,1169173531,2.0,1.5,3.5,acrawf6,American Malt Liquor,2.5,2.0,Hurricane,5.9,2186
1306548,29,Anheuser-Busch,1160727195,1.5,2.0,2.0,MagicHatter23,American Malt Liquor,2.5,1.5,Hurricane,5.9,2186
1306549,29,Anheuser-Busch,1155182970,3.5,2.0,2.5,Zimri,American Malt Liquor,3.0,2.5,Hurricane,5.9,2186
1306550,29,Anheuser-Busch,1146451597,2.0,3.0,3.0,brewdlyhooked13,American Malt Liquor,3.5,2.5,Hurricane,5.9,2186
1306551,29,Anheuser-Busch,1143427748,2.5,2.0,2.0,WVbeergeek,American Malt Liquor,1.5,2.0,Hurricane,5.9,2186
1306552,29,Anheuser-Busch,1140560471,3.0,2.5,3.0,RBorsato,American Malt Liquor,3.0,2.5,Hurricane,5.9,2186
1306553,29,Anheuser-Busch,1136671216,3.0,3.0,3.0,CrownVicNick,American Malt Liquor,3.0,3.0,Hurricane,5.9,2186
1306555,29,Anheuser-Busch,1128494722,3.5,2.5,3.0,semihobo,American Malt Liquor,4.0,4.0,Hurricane,5.9,2186
1306556,29,Anheuser-Busch,1127883107,2.5,2.0,2.0,Countrysurfertt3,American Malt Liquor,2.0,2.0,Hurricane,5.9,2186
1306557,29,Anheuser-Busch,1127063835,2.5,2.5,2.5,Pegasus,American Malt Liquor,2.5,2.5,Hurricane,5.9,2186
1306558,29,Anheuser-Busch,1118767277,2.0,1.0,2.0,Duff,American Malt Liquor,1.5,1.0,Hurricane,5.9,2186
1306559,29,Anheuser-Busch,1116822268,2.5,1.5,1.5,DERTY1,American Malt Liquor,1.5,1.5,Hurricane,5.9,2186
1306560,29,Anheuser-Busch,1115771427,2.0,2.0,2.0,SigmaSocko,American Malt Liquor,1.5,1.5,Hurricane,5.9,2186
1306561,29,Anheuser-Busch,1113242256,2.0,2.0,2.5,TastyTaste,American Malt Liquor,3.0,2.5,Hurricane,5.9,2186
1306562,29,Anheuser-Busch,1097716504,2.5,2.0,2.0,Gagnonsux,American Malt Liquor,3.0,2.0,Hurricane,5.9,2186
1306563,29,Anheuser-Busch,1097285050,2.0,1.5,2.0,ElGordo,American Malt Liquor,2.0,2.0,Hurricane,5.9,2186
1306564,29,Anheuser-Busch,1076570119,2.0,1.0,1.0,Charthepirate,American Malt Liquor,2.0,1.0,Hurricane,5.9,2186
1306565,29,Anheuser-Busch,1075179865,1.5,1.5,1.5,CBFanWish,American Malt Liquor,1.5,1.5,Hurricane,5.9,2186
1306566,29,Anheuser-Busch,1072819669,1.5,2.0,2.0,NearerMyBeerToMe,American Malt Liquor,1.5,1.5,Hurricane,5.9,2186
1306567,29,Anheuser-Busch,1064646576,2.0,2.5,2.0,Rootdog316,American Malt Liquor,1.5,2.0,Hurricane,5.9,2186
1306568,29,Anheuser-Busch,1054206982,1.5,1.0,1.5,Deliteru,American Malt Liquor,1.0,1.0,Hurricane,5.9,2186
